97,13697856.580,2996219.327,,
98,13697835.834,2996219.327,,
99,13697808.355,2996219.327,,
100,13697780.877,2996219.327,,
101,13697753.399,2996219.327,,
102,13697725.920,2996219.327,,
103,13697699.146,2996219.327,,
104,13697672.373,2996219.327,,
105,13697644.895,2996219.327,,
106,13697617.416,2996219.327,,
107,13697589.938,2996219.327,,
108,13697565.826,2996219.327,,
109,13697856.580,2996239.327,,
110,13697835.834,2996239.327,,
111,13697808.355,2996239.327,,
112,13697780.877,2996239.327,,
113,13697753.399,2996239.327,,
114,13697725.920,2996239.327,,
115,13697699.146,2996239.327,,
116,13697672.373,2996239.327,,
117,13697644.895,2996239.327,,
118,13697617.416,2996239.327,,
119,13697589.938,2996239.327,,
120,13697565.826,2996239.327,,
121,13697856.580,2996259.327,,
122,13697835.834,2996259.327,,
123,13697808.355,2996259.327,,
124,13697780.877,2996259.327,,
125,13697753.399,2996259.327,,
126,13697725.920,2996259.327,,
127,13697699.146,2996259.327,,
128,13697672.373,2996259.327,,
129,13697644.895,2996259.327,,
130,13697617.416,2996259.327,,
131,13697589.938,2996259.327,,
132,13697565.826,2996259.327,,
133,13697856.580,2996279.327,,
134,13697835.834,2996279.327,,
135,13697808.355,2996279.327,,
136,13697780.877,2996279.327,,
137,13697753.399,2996279.327,,
138,13697725.920,2996279.327,,
139,13697699.146,2996279.327,,
140,13697672.373,2996279.327,,
141,13697644.895,2996279.327,,
142,13697617.416,2996279.327,,
143,13697589.938,2996279.327,,
144,13697565.826,2996279.327,,
145,13697856.580,2996299.327,,
146,13697835.834,2996299.327,,
147,13697808.355,2996299.327,,
148,13697780.877,2996299.327,,
149,13697753.399,2996299.327,,
150,13697725.920,2996299.327,,
151,13697699.146,2996299.327,,
152,13697672.373,2996299.327,,
153,13697644.895,2996299.327,,
154,13697617.416,2996299.327,,
155,13697589.938,2996299.327,,
156,13697565.826,2996299.327,,
157,13697856.580,2996319.327,,
158,13697835.834,2996319.327,,
159,13697808.355,2996319.327,,
160,13697780.877,2996319.327,,
161,13697753.399,2996319.327,,
162,13697725.920,2996319.327,,
163,13697699.146,2996319.327,,
164,13697672.373,2996319.327,,
165,13697644.895,2996319.327,,
166,13697617.416,2996319.327,,
167,13697589.938,2996319.327,,
168,13697565.826,2996319.327,,
169,13697856.580,2996339.327,,
170,13697835.834,2996339.327,,
171,13697808.355,2996339.327,,
172,13697780.877,2996339.327,,
173,13697753.399,2996339.327,,
174,13697725.920,2996339.327,,
175,13697699.146,2996339.327,,
176,13697672.373,2996339.327,,
177,13697644.895,2996339.327,,
178,13697617.416,2996339.327,,
179,13697589.938,2996339.327,,
180,13697565.826,2996339.327,,
181,13697856.580,2996359.327,,
182,13697835.834,2996359.327,,
183,13697808.355,2996359.327,,
184,13697780.877,2996359.327,,
185,13697753.399,2996359.327,,
186,13697725.920,2996359.327,,
187,13697699.146,2996359.327,,
188,13697672.373,2996359.327,,
189,13697644.895,2996359.327,,
190,13697617.416,2996359.327,,
191,13697589.938,2996359.327,,
192,13697565.826,2996359.327,,
193,13697856.580,2996379.327,,
194,13697835.834,2996379.327,,
195,13697808.355,2996379.327,,
196,13697780.877,2996379.327,,
197,13697753.399,2996379.327,,
198,13697725.920,2996379.327,,
199,13697699.146,2996379.327,,
210,13697725.920,2996399.327,,
211,13697699.146,2996399.327,,
212,13697672.373,2996399.327,,
213,13697644.895,2996399.327,,
214,13697617.416,2996399.327,,
215,13697589.938,2996399.327,,
216,13697565.826,2996399.327,,
217,13697856.580,2996419.327,,
218,13697835.834,2996419.327,,
219,13697808.355,2996419.327,,
220,13697780.877,2996419.327,,
221,13697753.399,2996419.327,,
222,13697725.920,2996419.327,,
223,13697699.146,2996419.327,,
224,13697672.373,2996419.327,,
225,13697644.895,2996419.327,,
226,13697617.416,2996419.327,,
227,13697589.938,2996419.327,,
228,13697565.826,2996419.327,,
229,13697856.580,2996439.327,,
230,13697835.834,2996439.327,,
231,13697808.355,2996439.327,,
232,13697780.877,2996439.327,,
233,13697753.399,2996439.327,,
234,13697725.920,2996439.327,,
235,13697699.146,2996439.327,,
236,13697672.373,2996439.327,,
237,13697644.895,2996439.327,,
238,13697617.416,2996439.327,,
239,13697589.938,2996439.327,,
240,13697565.826,2996439.327,,
241,13697764.046,2996459.327,,
242,13697743.300,2996459.327,,
243,13697722.554,2996459.327,,
244,13697699.146,2996459.327,,
245,13697672.373,2996459.327,,
246,13697644.895,2996459.327,,
247,13697617.416,2996459.327,,
248,13697589.938,2996459.327,,
249,13697565.826,2996459.327,,
250,13697764.046,2996479.327,,
251,13697743.300,2996479.327,,
252,13697722.554,2996479.327,,
253,13697699.146,2996479.327,,
254,13697672.373,2996479.327,,
255,13697644.895,2996479.327,,
256,13697617.416,2996479.327,,
257,13697589.938,2996479.327,,
258,13697565.826,2996479.327,,
259,13697764.046,2996499.327,,
260,13697743.300,2996499.327,,
261,13697722.554,2996499.327,,
262,13697699.146,2996499.327,,
263,13697672.373,2996499.327,,
264,13697644.895,2996499.327,,
265,13697617.416,2996499.327,,
266,13697589.938,2996499.327,,
267,13697565.826,2996499.327,,
268,13697537.318,2995779.327,,
269,13697516.572,2995779.327,,
270,13697489.093,2995779.327,,
271,13697461.615,2995779.327,,
272,13697434.137,2995779.327,,
273,13697406.659,2995779.327,,
274,13697379.885,2995779.327,,
275,13697353.111,2995779.327,,
276,13697325.633,2995779.327,,
277,13697298.155,2995779.327,,
278,13697270.676,2995779.327,,
279,13697246.564,2995779.327,,
280,13697537.318,2995799.327,,
281,13697516.572,2995799.327,,
282,13697489.093,2995799.327,,
283,13697461.615,2995799.327,,
284,13697434.137,2995799.327,,
285,13697406.659,2995799.327,,
286,13697379.885,2995799.327,,
287,13697353.111,2995799.327,,
288,13697325.633,2995799.327,,
289,13697298.155,2995799.327,,
290,13697270.676,2995799.327,,
291,13697246.564,2995799.327,,
292,13697537.318,2995819.327,,
293,13697516.572,2995819.327,,
294,13697489.093,2995819.327,,
295,13697461.615,2995819.327,,
296,13697434.137,2995819.327,,
297,13697406.659,2995819.327,,
298,13697379.885,2995819.327,,
299,13697353.111,2995819.327,,
300,13697325.633,2995819.327,,
301,13697298.155,2995819.327,,
302,13697270.676,2995819.327,,
303,13697246.564,2995819.327,,
304,13697537.318,2995839.327,,
305,13697516.572,2995839.327,,
306,13697489.093,2995839.327,,
307,13697461.615,2995839.327,,
308,13697434.137,2995839.327,,
309,13697406.659,2995839.327,,
310,13697379.885,2995839.327,,
311,13697353.111,2995839.327,,
312,13697325.633,2995839.327,,
313,13697298.155,2995839.327,,
314,13697270.676,2995839.327,,
315,13697246.564,2995839.327,,
316,13697537.318,2995859.327,,
317,13697516.572,2995859.327,,
318,13697489.093,2995859.327,,
319,13697461.615,2995859.327,,
320,13697434.137,2995859.327,,
321,13697406.659,2995859.327,,
322,13697379.885,2995859.327,,
323,13697353.111,2995859.327,,
324,13697325.633,2995859.327,,
325,13697298.155,2995859.327,,
326,13697270.676,2995859.327,,
327,13697246.564,2995859.327,,
328,13697537.318,2995879.327,,
329,13697516.572,2995879.327,,
330,13697489.093,2995879.327,,
331,13697461.615,2995879.327,,
332,13697434.137,2995879.327,,
333,13697406.659,2995879.327,,
334,13697379.885,2995879.327,,
335,13697353.111,2995879.327,,
336,13697325.633,2995879.327,,
337,13697298.155,2995879.327,,
338,13697270.676,2995879.327,,
339,13697246.564,2995879.327,,
340,13697537.318,2995899.327,,
341,13697516.572,2995899.327,,
342,13697489.093,2995899.327,,
343,13697461.615,2995899.327,,
344,13697434.137,2995899.327,,
345,13697406.659,2995899.327,,
346,13697379.885,2995899.327,,
347,13697353.111,2995899.327,,
348,13697325.633,2995899.327,,
349,13697298.155,2995899.327,,
350,13697270.676,2995899.327,,
351,13697246.564,2995899.327,,
352,13697537.318,2995919.327,,
353,13697516.572,2995919.327,,
354,13697489.093,2995919.327,,
355,13697461.615,2995919.327,,
356,13697434.137,2995919.327,,
357,13697406.659,2995919.327,,
358,13697379.885,2995919.327,,
359,13697353.111,2995919.327,,
360,13697325.633,2995919.327,,
361,13697298.155,2995919.327,,
362,13697270.676,2995919.327,,
363,13697246.564,2995919.327,,
364,13697537.318,2995939.327,,
365,13697516.572,2995939.327,,
366,13697489.093,2995939.327,,
367,13697461.615,2995939.327,,
368,13697434.137,2995939.327,,
369,13697406.659,2995939.327,,
370,13697379.885,2995939.327,,
371,13697353.111,2995939.327,,
372,13697325.633,2995939.327,,
373,13697298.155,2995939.327,,
374,13697270.676,2995939.327,,
375,13697246.564,2995939.327,,
376,13697537.318,2995959.327,,
377,13697516.572,2995959.327,,
378,13697489.093,2995959.327,,
379,13697461.615,2995959.327,,
380,13697434.137,2995959.327,,
381,13697406.659,2995959.327,,
382,13697379.885,2995959.327,,
383,13697353.111,2995959.327,,
384,13697325.633,2995959.327,,
385,13697298.155,2995959.327,,
386,13697270.676,2995959.327,,
387,13697246.564,2995959.327,,
388,13697537.318,2995979.327,,
389,13697516.572,2995979.327,,
390,13697489.093,2995979.327,,
391,13697461.615,2995979.327,,
392,13697434.137,2995979.327,,
393,13697406.659,2995979.327,,
394,13697379.885,2995979.327,,
395,13697353.111,2995979.327,,
396,13697325.633,2995979.327,,
397,13697298.155,2995979.327,,
398,13697270.676,2995979.327,,
399,13697246.564,2995979.327,,
400,13697537.318,2995999.327,,
401,13697516.572,2995999.327,,
402,13697489.093,2995999.327,,
403,13697461.615,2995999.327,,
404,13697434.137,2995999.327,,
405,13697406.659,2995999.327,,
406,13697379.885,2995999.327,,
407,13697353.111,2995999.327,,
408,13697325.633,2995999.327,,
409,13697298.155,2995999.327,,
410,13697270.676,2995999.327,,
411,13697246.564,2995999.327,,
412,13697537.318,2996019.327,,
413,13697516.572,2996019.327,,
414,13697489.093,2996019.327,,
415,13697461.615,2996019.327,,
416,13697434.137,2996019.327,,
417,13697406.659,2996019.327,,
418,13697379.885,2996019.327,,
419,13697353.111,2996019.327,,
420,13697325.633,2996019.327,,
421,13697298.155,2996019.327,,
422,13697270.676,2996019.327,,
423,13697246.564,2996019.327,,
424,13697537.318,2996039.327,,
425,13697516.572,2996039.327,,
426,13697489.093,2996039.327,,
427,13697461.615,2996039.327,,
428,13697434.137,2996039.327,,
429,13697406.659,2996039.327,,
430,13697379.885,2996039.327,,
431,13697353.111,2996039.327,,
432,13697325.633,2996039.327,,
433,13697298.155,2996039.327,,
434,13697270.676,2996039.327,,
435,13697246.564,2996039.327,,
436,13697537.318,2996059.327,,
437,13697516.572,2996059.327,,
438,13697489.093,2996059.327,,
439,13697461.615,2996059.327,,
440,13697434.137,2996059.327,,
441,13697406.659,2996059.327,,
442,13697379.885,2996059.327,,
443,13697353.111,2996059.327,,
444,13697325.633,2996059.327,,
445,13697298.155,2996059.327,,
446,13697270.676,2996059.327,,
447,13697246.564,2996059.327,,
448,13697537.318,2996079.327,,
449,13697516.572,2996079.327,,
450,13697489.093,2996079.327,,
451,13697461.615,2996079.327,,
452,13697434.137,2996079.327,,
453,13697406.659,2996079.327,,
454,13697379.885,2996079.327,,
455,13697353.111,2996079.327,,
456,13697325.633,2996079.327,,
457,13697298.155,2996079.327,,
458,13697270.676,2996079.327,,
459,13697246.564,2996079.327,,
460,13697537.318,2996099.327,,
461,13697516.572,2996099.327,,
462,13697489.093,2996099.327,,
463,13697461.615,2996099.327,,
464,13697434.137,2996099.327,,
465,13697406.659,2996099.327,,
466,13697379.885,2996099.327,,
467,13697353.111,2996099.327,,
468,13697325.633,2996099.327,,
469,13697298.155,2996099.327,,
470,13697270.676,2996099.327,,
471,13697246.564,2996099.327,,
472,13697537.318,2996119.327,,
473,13697516.572,2996119.327,,
474,13697489.093,2996119.327,,
475,13697461.615,2996119.327,,
476,13697434.137,2996119.327,,
477,13697406.659,2996119.327,,
478,13697379.885,2996119.327,,
479,13697353.111,2996119.327,,
480,13697325.633,2996119.327,,
481,13697298.155,2996119.327,,
482,13697270.676,2996119.327,,
483,13697246.564,2996119.327,,
484,13697537.318,2996139.327,,
485,13697516.572,2996139.327,,
486,13697489.093,2996139.327,,
487,13697461.615,2996139.327,,
488,13697434.137,2996139.327,,
489,13697406.659,2996139.327,,
490,13697379.885,2996139.327,,
491,13697353.111,2996139.327,,
492,13697325.633,2996139.327,,
493,13697298.155,2996139.327,,
494,13697270.676,2996139.327,,
495,13697246.564,2996139.327,,
496,13697537.318,2996159.327,,
497,13697516.572,2996159.327,,
498,13697489.093,2996159.327,,
499,13697461.615,2996159.327,,
500,13697434.137,2996159.327,,
501,13697406.659,2996159.327,,
502,13697379.885,2996159.327,,
503,13697353.111,2996159.327,,
504,13697325.633,2996159.327,,
505,13697298.155,2996159.327,,
506,13697270.676,2996159.327,,
507,13697246.564,2996159.327,,
508,13697537.318,2996179.327,,
509,13697516.572,2996179.327,,
510,13697489.093,2996179.327,,
511,13697461.615,2996179.327,,
512,13697434.137,2996179.327,,
513,13697406.659,2996179.327,,
514,13697379.885,2996179.327,,
515,13697353.111,2996179.327,,
516,13697325.633,2996179.327,,
517,13697298.155,2996179.327,,
518,13697270.676,2996179.327,,
519,13697246.564,2996179.327,,
520,13697537.318,2996199.327,,
521,13697516.572,2996199.327,,
522,13697489.093,2996199.327,,
523,13697461.615,2996199.327,,
524,13697434.137,2996199.327,,
525,13697406.659,2996199.327,,
526,13697379.885,2996199.327,,
527,13697353.111,2996199.327,,
528,13697325.633,2996199.327,,
529,13697298.155,2996199.327,,
530,13697270.676,2996199.327,,
531,13697246.564,2996199.327,,
532,13697537.318,2996219.327,,
533,13697516.572,2996219.327,,
534,13697489.093,2996219.327,,
535,13697461.615,2996219.327,,
536,13697434.137,2996219.327,,
537,13697406.659,2996219.327,,
538,13697379.885,2996219.327,,
539,13697353.111,2996219.327,,
540,13697325.633,2996219.327,,
541,13697298.155,2996219.327,,
542,13697270.676,2996219.327,,
543,13697246.564,2996219.327,,
544,13697537.318,2996239.327,,
545,13697516.572,2996239.327,,
546,13697489.093,2996239.327,,
547,13697461.615,2996239.327,,
548,13697434.137,2996239.327,,
549,13697406.659,2996239.327,,
550,13697379.885,2996239.327,,
551,13697353.111,2996239.327,,
552,13697325.633,2996239.327,,
553,13697298.155,2996239.327,,
554,13697270.676,2996239.327,,
555,13697246.564,2996239.327,,
556,13697537.318,2996259.327,,
557,13697516.572,2996259.327,,
558,13697489.093,2996259.327,,
559,13697461.615,2996259.327,,
560,13697434.137,2996259.327,,
561,13697406.659,2996259.327,,
562,13697379.885,2996259.327,,
563,13697353.111,2996259.327,,
564,13697325.633,2996259.327,,
565,13697298.155,2996259.327,,
566,13697270.676,2996259.327,,
567,13697246.564,2996259.327,,
568,13697537.318,2996279.327,,
569,13697516.572,2996279.327,,
570,13697489.093,2996279.327,,
571,13697461.615,2996279.327,,
572,13697434.137,2996279.327,,
573,13697406.659,2996279.327,,
574,13697379.885,2996279.327,,
575,13697353.111,2996279.327,,
576,13697325.633,2996279.327,,
577,13697298.155,2996279.327,,
578,13697270.676,2996279.327,,
579,13697246.564,2996279.327,,
580,13697537.318,2996299.327,,
581,13697516.572,2996299.327,,
582,13697489.093,2996299.327,,
583,13697461.615,2996299.327,,
584,13697434.137,2996299.327,,
585,13697406.659,2996299.327,,
586,13697379.885,2996299.327,,
587,13697353.111,2996299.327,,
588,13697325.633,2996299.327,,
589,13697298.155,2996299.327,,
590,13697270.676,2996299.327,,
591,13697246.564,2996299.327,,
592,13697537.318,2996319.327,,
593,13697516.572,2996319.327,,
594,13697489.093,2996319.327,,
595,13697461.615,2996319.327,,
596,13697434.137,2996319.327,,
597,13697406.659,2996319.327,,
598,13697379.885,2996319.327,,
599,13697353.111,2996319.327,,
600,13697325.633,2996319.327,,
601,13697298.155,2996319.327,,
602,13697270.676,2996319.327,,
603,13697246.564,2996319.327,,
604,13697537.318,2996339.327,,
605,13697516.572,2996339.327,,
606,13697489.093,2996339.327,,
607,13697461.615,2996339.327,,
608,13697434.137,2996339.327,,
609,13697406.659,2996339.327,,
610,13697379.885,2996339.327,,
611,13697353.111,2996339.327,,
612,13697325.633,2996339.327,,
613,13697298.155,2996339.327,,
614,13697270.676,2996339.327,,
615,13697246.564,2996339.327,,
616,13697537.318,2996359.327,,
617,13697516.572,2996359.327,,
618,13697489.093,2996359.327,,
619,13697461.615,2996359.327,,
620,13697434.137,2996359.327,,
621,13697406.659,2996359.327,,
622,13697379.885,2996359.327,,
623,13697353.111,2996359.327,,
624,13697325.633,2996359.327,,
625,13697298.155,2996359.327,,
626,13697270.676,2996359.327,,
627,13697246.564,2996359.327,,
628,13697537.318,2996379.327,,
629,13697516.572,2996379.327,,
630,13697489.093,2996379.327,,
631,13697461.615,2996379.327,,
632,13697434.137,2996379.327,,
633,13697406.659,2996379.327,,
634,13697379.885,2996379.327,,
635,13697353.111,2996379.327,,
636,13697325.633,2996379.327,,
637,13697298.155,2996379.327,,
638,13697270.676,2996379.327,,
639,13697246.564,2996379.327,,
640,13697537.318,2996399.327,,
641,13697516.572,2996399.327,,
642,13697489.093,2996399.327,,
643,13697461.615,2996399.327,,
644,13697434.137,2996399.327,,
645,13697406.659,2996399.327,,
646,13697379.885,2996399.327,,
647,13697353.111,2996399.327,,
648,13697325.633,2996399.327,,
649,13697298.155,2996399.327,,
650,13697270.676,2996399.327,,
651,13697246.564,2996399.327,,
652,13697537.318,2996419.327,,
653,13697516.572,2996419.327,,
654,13697489.093,2996419.327,,
655,13697461.615,2996419.327,,
656,13697434.137,2996419.327,,
657,13697406.659,2996419.327,,
658,13697379.885,2996419.327,,
659,13697353.111,2996419.327,,
660,13697325.633,2996419.327,,
661,13697298.155,2996419.327,,
662,13697270.676,2996419.327,,
663,13697246.564,2996419.327,,
664,13697537.318,2996439.327,,
665,13697516.572,2996439.327,,
666,13697489.093,2996439.327,,
667,13697461.615,2996439.327,,
668,13697434.137,2996439.327,,
669,13697406.659,2996439.327,,
670,13697379.885,2996439.327,,
671,13697353.111,2996439.327,,
672,13697325.633,2996439.327,,
673,13697298.155,2996439.327,,
674,13697270.676,2996439.327,,
675,13697246.564,2996439.327,,
676,13697537.318,2996459.327,,
677,13697516.572,2996459.327,,
678,13697489.093,2996459.327,,
679,13697461.615,2996459.327,,
680,13697434.137,2996459.327,,
681,13697406.659,2996459.327,,
682,13697379.885,2996459.327,,
683,13697353.111,2996459.327,,
684,13697325.633,2996459.327,,
685,13697298.155,2996459.327,,
686,13697270.676,2996459.327,,
687,13697246.564,2996459.327,,
688,13697537.318,2996479.327,,
689,13697516.572,2996479.327,,
690,13697489.093,2996479.327,,
691,13697461.615,2996479.327,,
692,13697434.137,2996479.327,,
693,13697406.659,2996479.327,,
694,13697379.885,2996479.327,,
695,13697353.111,2996479.327,,
696,13697325.633,2996479.327,,
697,13697298.155,2996479.327,,
698,13697270.676,2996479.327,,
699,13697246.564,2996479.327,,
700,13697537.318,2996499.327,,
701,13697516.572,2996499.327,,
702,13697489.093,2996499.327,,
703,13697461.615,2996499.327,,
704,13697434.137,2996499.327,,
705,13697406.659,2996499.327,,
706,13697379.885,2996499.327,,
707,13697353.111,2996499.327,,
708,13697325.633,2996499.327,,
709,13697298.155,2996499.327,,
710,13697270.676,2996499.327,,
711,13697246.564,2996499.327,,
712,13697537.318,2996519.327,,
713,13697516.572,2996519.327,,
714,13697489.093,2996519.327,,
715,13697461.615,2996519.327,,
716,13697434.137,2996519.327,,
717,13697406.659,2996519.327,,
718,13697379.885,2996519.327,,
719,13697353.111,2996519.327,,
720,13697325.633,2996519.327,,
721,13697298.155,2996519.327,,
722,13697270.676,2996519.327,,
723,13697246.564,2996519.327,,
724,13697537.318,2996539.327,,
725,13697516.572,2996539.327,,
726,13697489.093,2996539.327,,
727,13697461.615,2996539.327,,
728,13697434.137,2996539.327,,
729,13697406.659,2996539.327,,
730,13697379.885,2996539.327,,
731,13697353.111,2996539.327,,
732,13697325.633,2996539.327,,
733,13697298.155,2996539.327,,
734,13697270.676,2996539.327,,
735,13697246.564,2996539.327,,
736,13697537.318,2996559.327,,
737,13697516.572,2996559.327,,
738,13697489.093,2996559.327,,
739,13697461.615,2996559.327,,
740,13697434.137,2996559.327,,
741,13697406.659,2996559.327,,
742,13697379.885,2996559.327,,
743,13697353.111,2996559.327,,
744,13697325.633,2996559.327,,
745,13697298.155,2996559.327,,
746,13697270.676,2996559.327,,
747,13697246.564,2996559.327,,
748,13697537.318,2996579.327,,
749,13697516.572,2996579.327,,
750,13697489.093,2996579.327,,
751,13697461.615,2996579.327,,
752,13697434.137,2996579.327,,
753,13697406.659,2996579.327,,
754,13697379.885,2996579.327,,
755,13697353.111,2996579.327,,
756,13697325.633,2996579.327,,
757,13697298.155,2996579.327,,
758,13697270.676,2996579.327,,
759,13697246.564,2996579.327,,
760,13697537.318,2996599.327,,
761,13697516.572,2996599.327,,
762,13697489.093,2996599.327,,
763,13697461.615,2996599.327,,
764,13697434.137,2996599.327,,
765,13697406.659,2996599.327,,
766,13697379.885,2996599.327,,
767,13697353.111,2996599.327,,
768,13697325.633,2996599.327,,
769,13697298.155,2996599.327,,
770,13697270.676,2996599.327,,
771,13697246.564,2996599.327,,
772,13697537.318,2996619.327,,
773,13697516.572,2996619.327,,
774,13697489.093,2996619.327,,
775,13697461.615,2996619.327,,
776,13697434.137,2996619.327,,
777,13697406.659,2996619.327,,
778,13697379.885,2996619.327,,
779,13697353.111,2996619.327,,
780,13697325.633,2996619.327,,
781,13697298.155,2996619.327,,
782,13697270.676,2996619.327,,
783,13697246.564,2996619.327,,
784,13697537.318,2996639.327,,
785,13697516.572,2996639.327,,
786,13697489.093,2996639.327,,
787,13697461.615,2996639.327,,
788,13697434.137,2996639.327,,
789,13697406.659,2996639.327,,
790,13697379.885,2996639.327,,
791,13697353.111,2996639.327,,
792,13697325.633,2996639.327,,
793,13697298.155,2996639.327,,
794,13697270.676,2996639.327,,
795,13697246.564,2996639.327,,
796,13697537.318,2996659.327,,
797,13697516.572,2996659.327,,
798,13697489.093,2996659.327,,
799,13697461.615,2996659.327,,
800,13697434.137,2996659.327,,
801,13697406.659,2996659.327,,
802,13697379.885,2996659.327,,
803,13697353.111,2996659.327,,
804,13697325.633,2996659.327,,
805,13697298.155,2996659.327,,
806,13697270.676,2996659.327,,
807,13697246.564,2996659.327,,
808,13697537.318,2996679.327,,
809,13697516.572,2996679.327,,
810,13697489.093,2996679.327,,
811,13697461.615,2996679.327,,
812,13697434.137,2996679.327,,
813,13697406.659,2996679.327,,
814,13697379.885,2996679.327,,
815,13697353.111,2996679.327,,
816,13697325.633,2996679.327,,
817,13697298.155,2996679.327,,
818,13697270.676,2996679.327,,
819,13697246.564,2996679.327,,
820,13697537.318,2996699.327,,
821,13697516.572,2996699.327,,
822,13697489.093,2996699.327,,
823,13697461.615,2996699.327,,
824,13697434.137,2996699.327,,
825,13697406.659,2996699.327,,
826,13697379.885,2996699.327,,
827,13697353.111,2996699.327,,
828,13697325.633,2996699.327,,
829,13697298.155,2996699.327,,
830,13697270.676,2996699.327,,
831,13697246.564,2996699.327,,
832,13697537.318,2996719.327,,
833,13697516.572,2996719.327,,
834,13697489.093,2996719.327,,
835,13697461.615,2996719.327,,
836,13697434.137,2996719.327,,
837,13697406.659,2996719.327,,
838,13697379.885,2996719.327,,
839,13697353.111,2996719.327,,
840,13697325.633,2996719.327,,
841,13697298.155,2996719.327,,
842,13697270.676,2996719.327,,
843,13697246.564,2996719.327,,
844,13697218.056,2995679.327,,
845,13697197.310,2995679.327,,
846,13697169.832,2995679.327,,
847,13697142.353,2995679.327,,
848,13697114.875,2995679.327,,
849,13697087.397,2995679.327,,
850,13697060.623,2995679.327,,
851,13697033.850,2995679.327,,
852,13697006.371,2995679.327,,
853,13696978.893,2995679.327,,
854,13696951.414,2995679.327,,
855,13696927.302,2995679.327,,
856,13697218.056,2995699.327,,
857,13697197.310,2995699.327,,
858,13697169.832,2995699.327,,
859,13697142.353,2995699.327,,
860,13697114.875,2995699.327,,
861,13697087.397,2995699.327,,
862,13697060.623,2995699.327,,
863,13697033.850,2995699.327,,
864,13697006.371,2995699.327,,
865,13696978.893,2995699.327,,
866,13696951.414,2995699.327,,
867,13696927.302,2995699.327,,
868,13697218.056,2995719.327,,
869,13697197.310,2995719.327,,
870,13697169.832,2995719.327,,
871,13697142.353,2995719.327,,
872,13697114.875,2995719.327,,
873,13697087.397,2995719.327,,
874,13697060.623,2995719.327,,
875,13697033.850,2995719.327,,
876,13697006.371,2995719.327,,
877,13696978.893,2995719.327,,
878,13696951.414,2995719.327,,
879,13696927.302,2995719.327,,
880,13697218.056,2995739.327,,
881,13697197.310,2995739.327,,
882,13697169.832,2995739.327,,
883,13697142.353,2995739.327,,
884,13697114.875,2995739.327,,
885,13697087.397,2995739.327,,
